age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,Self-emp-inc,577298,Doctorate,16,Never-married,Farming-fishing,Wife,White,Female,0,0,27,?,<=50K
31,Private,598415,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,31,United-States,<=50K
20,Local-gov,441965,Assoc-acdm,12,Never-married,Prof-specialty,Wife,White,Male,0,0,33,United-States,<=50K
48,Private,861878,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,63,United-States,<=50K
60,Self-emp-inc,929384,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
61,Private,854720,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,1672,37,United-States,<=50K
30,Private,1257562,Masters,14,Divorced,Sales,Husband,White,Male,0,0,59,United-States,<=50K
27,Private,772437,Bachelors,13,Divorced,Craft-repair,Wife,White,Male,0,0,34,Mexico,<=50K
30,Private,1233889,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,36,United-States,<=50K
35,Local-gov,99343,Masters,14,Never-married,Machine-op-inspct,Wife,White,Male,0,0,35,United-States,<=50K
37,?,548342,Bachelors,13,Never-married,Transport-moving,Husband,White,Female,0,0,50,United-States,>50K
24,Private,1072628,Some-college,10,Never-married,Transport-moving,Husband,White,Female,0,0,39,United-States,<=50K
17,Private,583237,10th,6,Never-married,Sales,Husband,White,Male,0,0,55,?,<=50K
38,Private,1100399,12th,8,Never-married,Handlers-cleaners,Husband,White,Male,0,0,44,United-States,<=50K
17,Private,893168,9th,5,Never-married,?,Husband,White,Female,3325,0,49,United-States,<=50K
36,Private,732982,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,22,United-States,<=50K
24,Local-gov,842508,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Female,7298,0,23,United-States,<=50K
48,Self-emp-not-inc,1353639,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,23,United-States,<=50K
52,Private,1022040,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,36,Philippines,<=50K
52,Private,1476092,Some-college,10,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,25,United-States,<=50K
33,Private,155390,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1408,52,United-States,<=50K
22,Private,1221801,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0,2042,38,?,<=50K
26,Private,1338293,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,46,Puerto-Rico,<=50K
42,Private,1392732,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,<=50K
17,Private,814650,Some-college,10,Divorced,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K
57,Private,737916,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,<=50K
33,Self-emp-not-inc,880967,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,2174,40,United-States,<=50K
45,Private,1372476,9th,5,Divorced,Protective-serv,Husband,White,Male,0,0,45,United-States,>50K
17,Private,1301871,Some-college,10,Married-civ-spouse,?,Not-in-family,Black,Male,0,0,46,United-States,<=50K
25,Private,1403384,HS-grad,9,Separated,?,Husband,White,Male,0,0,37,United-States,<=50K
17,Local-gov,1453993,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,23,United-States,<=50K
52,Private,940244,Bachelors,13,Widowed,Handlers-cleaners,Own-child,White,Female,0,1887,50,United-States,>50K
35,Private,398187,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,36,United-States,<=50K
45,Private,237122,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,>50K
38,Private,1347824,Bachelors,13,Never-married,Prof-specialty,Wife,White,Male,0,0,62,United-States,<=50K
44,Private,239481,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,7298,0,41,United-States,<=50K
33,Self-emp-not-inc,117691,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,?,<=50K
35,Private,715318,11th,7,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,34,United-States,<=50K
36,Private,1118156,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,<=50K
43,Private,1106808,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,32,?,<=50K
44,Self-emp-not-inc,390914,5th-6th,3,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K
77,Local-gov,758573,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,99999,1408,51,United-States,>50K
61,Self-emp-not-inc,1342996,10th,6,Never-married,?,Wife,White,Male,0,0,39,United-States,<=50K
17,Private,1202376,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Self-emp-not-inc,1376199,Some-college,10,Never-married,?,Husband,White,Male,0,0,39,United-States,<=50K
32,Private,1157675,10th,6,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,2174,33,United-States,<=50K
55,Private,148537,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,23,United-States,>50K
33,Private,315765,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,5060,1887,43,United-States,<=50K
44,Self-emp-not-inc,264370,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,43,United-States,<=50K
17,Private,210420,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,2174,0,50,United-States,>50K
17,Private,1289575,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,49,United-States,<=50K
67,Private,1062575,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,61,United-States,<=50K
38,Private,1371717,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,34,China,<=50K
24,Private,489405,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,<=50K
41,Private,1469998,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,33,United-States,<=50K
23,Local-gov,1397987,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,49,United-States,<=50K
34,Private,170655,Assoc-voc,11,Never-married,?,Husband,White,Male,0,0,31,United-States,<=50K
17,Private,1304471,10th,6,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,49,United-States,<=50K
26,Private,177703,Prof-school,15,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,33,United-States,<=50K
32,Private,683990,Masters,14,Divorced,?,Unmarried,White,Male,0,0,48,United-States,<=50K
53,?,281820,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,<=50K
44,Private,876212,Some-college,10,Never-married,Transport-moving,Wife,White,Female,0,0,24,United-States,<=50K
46,Private,39287,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,27,United-States,>50K
37,Private,1272643,HS-grad,9,Divorced,Prof-specialty,Husband,White,Female,0,0,42,United-States,<=50K
49,?,721335,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,0,0,41,United-States,>50K
25,Private,1308725,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,37,United-States,<=50K
27,Self-emp-not-inc,657394,Some-college,10,Separated,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
43,Private,841220,11th,7,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,31,United-States,<=50K
34,Private,1110510,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,43,United-States,>50K
37,Private,1458234,11th,7,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,1887,30,United-States,<=50K
35,Private,569529,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,44,United-States,<=50K
55,Private,787680,10th,6,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,34,United-States,<=50K
56,Private,495412,11th,7,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,36,United-States,<=50K
29,Self-emp-not-inc,74127,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,1977,52,United-States,<=50K
17,Self-emp-not-inc,1311254,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,Self-emp-not-inc,849727,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,<=50K
25,Private,566783,Some-college,10,Never-married,Craft-repair,Husband,White,Male,0,0,31,United-States,<=50K
49,Self-emp-not-inc,1168409,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K
50,?,1230393,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,26,United-States,<=50K
23,Private,1477598,11th,7,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,55,United-States,<=50K
27,Private,662564,7th-8th,4,Never-married,?,Husband,White,Male,0,0,41,United-States,<=50K
17,Federal-gov,169683,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,34,United-States,<=50K
39,Private,734672,Some-college,10,Divorced,Adm-clerical,Wife,White,Male,7298,0,40,United-States,<=50K
37,Private,668078,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,54,United-States,<=50K
49,Self-emp-not-inc,321525,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1672,19,?,<=50K
44,Private,885348,Bachelors,13,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,50,United-States,>50K
46,Private,628784,9th,5,Never-married,Sales,Husband,White,Male,0,0,52,?,>50K
17,Private,1323736,Some-college,10,Married-civ-spouse,?,Own-child,Black,Male,0,0,37,United-States,<=50K
29,Private,83937,11th,7,Married-civ-spouse,?,Not-in-family,White,Male,0,0,39,?,<=50K
51,Local-gov,1077528,Some-college,10,Divorced,Sales,Wife,White,Male,0,0,41,United-States,<=50K
30,Private,908081,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,47,United-States,<=50K
17,Private,356863,Assoc-voc,11,Divorced,Other-service,Own-child,White,Female,0,0,33,United-States,<=50K
49,Local-gov,537059,7th-8th,4,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,1290911,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,39,United-States,<=50K
52,Federal-gov,554400,11th,7,Never-married,Handlers-cleaners,Husband,White,Male,0,0,47,United-States,<=50K
37,Private,1000729,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,67,United-States,<=50K
34,Private,775135,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,33,United-States,<=50K
57,Private,1344098,9th,5,Married-spouse-absent,Sales,Own-child,White,Male,0,0,41,United-States,<=50K
19,Private,995270,Assoc-voc,11,Never-married,Adm-clerical,Husband,White,Male,0,0,32,United-States,>50K
58,Self-emp-inc,1253713,9th,5,Married-spouse-absent,Sales,Unmarried,White,Male,0,0,35,United-States,<=50K
29,Local-gov,1356651,HS-grad,9,Separated,Exec-managerial,Husband,White,Male,2174,0,29,United-States,>50K
40,?,205213,Bachelors,13,Never-married,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,25,United-States,>50K
40,Private,1252762,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,52,United-States,<=50K
32,Self-emp-not-inc,1441219,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,2174,0,44,United-States,>50K
27,Private,66836,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,41,United-States,<=50K
32,State-gov,688538,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,31,United-States,<=50K
23,Private,391976,Bachelors,13,Never-married,Handlers-cleaners,Husband,White,Female,0,0,39,United-States,<=50K
65,Local-gov,1474055,11th,7,Divorced,Exec-managerial,Husband,White,Male,0,0,28,United-States,<=50K
31,Private,536368,Assoc-voc,11,Never-married,Protective-serv,Own-child,White,Male,0,1408,40,United-States,<=50K
54,Private,291079,10th,6,Divorced,?,Not-in-family,White,Female,0,0,43,?,<=50K
52,Self-emp-not-inc,155185,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
43,Private,1192663,Some-college,10,Never-married,Priv-house-serv,Husband,White,Female,0,0,32,United-States,<=50K
36,Private,100430,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,35,United-States,<=50K
40,?,466373,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K
46,Private,837381,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,2174,42,United-States,<=50K
39,Private,79625,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,24,United-States,<=50K
17,Private,272926,Assoc-voc,11,Never-married,Prof-specialty,Husband,White,Male,0,0,47,United-States,<=50K
17,Private,1491138,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,1887,45,United-States,<=50K
59,Private,693837,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,42,United-States,<=50K
17,State-gov,464357,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0,0,56,?,<=50K
40,?,1306378,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,<=50K
34,Private,132732,HS-grad,9,Never-married,Protective-serv,Husband,White,Female,0,0,44,United-States,<=50K
40,Self-emp-not-inc,405831,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,1672,45,United-States,<=50K
22,Private,1292559,Masters,14,Never-married,Farming-fishing,Husband,White,Male,0,0,49,United-States,<=50K
42,Local-gov,1132579,Some-college,10,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,38,?,<=50K
40,Private,655414,Some-college,10,Separated,Prof-specialty,Husband,Black,Female,0,0,34,Canada,>50K
76,Private,1471377,Prof-school,15,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,>50K
39,?,870184,HS-grad,9,Divorced,?,Husband,White,Female,0,0,49,United-States,<=50K
56,Local-gov,1121395,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,53,United-States,<=50K
17,Private,1477462,Assoc-voc,11,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,44,United-States,>50K
52,Private,762926,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,24,United-States,<=50K
41,Private,727814,HS-grad,9,Never-married,Sales,Husband,White,Male,0,0,42,United-States,<=50K
41,Private,999840,7th-8th,4,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
41,Private,112775,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Female,0,2174,52,United-States,<=50K
61,Private,650349,Preschool,1,Never-married,Sales,Own-child,White,Male,7688,0,51,United-States,<=50K
41,Private,1040793,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,46,United-States,<=50K
27,Private,576570,Some-college,10,Never-married,Exec-managerial,Husband,White,Female,0,0,19,United-States,>50K
29,Private,1069661,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
49,Private,612753,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,36,United-States,>50K
44,State-gov,301787,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Black,Male,0,0,37,United-States,>50K
17,Private,230546,Masters,14,Never-married,?,Not-in-family,White,Male,0,0,42,United-States,>50K
45,Local-gov,824027,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,55,United-States,<=50K
22,Private,300779,Bachelors,13,Divorced,?,Husband,White,Male,0,0,48,United-States,<=50K
44,Private,562031,Assoc-voc,11,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,31,United-States,<=50K
26,Local-gov,786168,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K
34,Private,87233,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,31,India,<=50K
30,Private,638156,Masters,14,Divorced,Machine-op-inspct,Husband,Black,Male,0,0,39,United-States,>50K
59,Private,476352,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,5060,0,48,United-States,<=50K
43,Private,479833,Bachelors,13,Separated,Other-service,Own-child,Black,Male,0,0,50,United-States,<=50K
55,Private,1365474,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,0,0,36,?,<=50K
78,Private,1388311,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
38,Private,459467,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,57,United-States,<=50K
59,Private,1322950,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,>50K
28,Private,344694,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,46,United-States,<=50K
55,Private,528807,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
26,Private,1412137,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,<=50K
37,Private,164088,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Private,581519,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,1672,44,United-States,<=50K
47,Private,1210058,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,37,United-States,>50K
20,Private,1411611,11th,7,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,34,United-States,<=50K
25,Private,1423450,Bachelors,13,Never-married,Handlers-cleaners,Husband,White,Female,0,0,33,United-States,>50K
46,Private,1321908,10th,6,Never-married,Adm-clerical,Husband,White,Male,5060,0,59,United-States,>50K
32,Private,1447141,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K
18,?,712580,Some-college,10,Never-married,Protective-serv,Husband,White,Male,0,0,42,United-States,<=50K
37,State-gov,493445,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,48,United-States,<=50K
36,Private,585437,Some-college,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,38,United-States,<=50K
40,Private,192360,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,Black,Female,0,0,40,United-States,<=50K
45,Private,217786,HS-grad,9,Divorced,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
44,Local-gov,1460849,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,32,United-States,<=50K
27,Self-emp-inc,296446,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,2174,0,25,United-States,>50K
32,Private,929452,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,33,United-States,<=50K
50,Private,358643,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,57,Mexico,<=50K
30,Private,1000430,Bachelors,13,Never-married,Craft-repair,Husband,White,Male,0,0,34,United-States,<=50K
32,Local-gov,712416,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2042,41,United-States,<=50K
17,Local-gov,169289,HS-grad,9,Divorced,?,Husband,White,Male,0,2042,27,United-States,<=50K
37,Private,566332,7th-8th,4,Never-married,Sales,Husband,White,Female,0,0,53,United-States,<=50K
42,Private,1099583,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,37,United-States,<=50K
17,Private,1203171,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,35,United-States,<=50K
23,Private,443570,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,39,United-States,<=50K
18,State-gov,454157,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,2042,65,United-States,>50K
49,Private,1097916,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,44,United-States,<=50K
17,Private,644260,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,38,United-States,>50K
36,Private,117322,9th,5,Divorced,Tech-support,Not-in-family,White,Male,0,0,11,United-States,<=50K
48,Private,195465,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,54,United-States,<=50K
40,Federal-gov,568674,Masters,14,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,33,El-Salvador,<=50K
31,Private,416304,Doctorate,16,Never-married,Adm-clerical,Own-child,White,Male,0,0,31,United-States,>50K
42,Local-gov,189765,Masters,14,Never-married,Craft-repair,Own-child,White,Male,0,0,32,United-States,<=50K
52,Private,1177350,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,0,1672,55,United-States,>50K
36,Private,695422,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,1064458,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,>50K
54,Private,15955,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,38,Mexico,>50K
43,Private,611101,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,32,United-States,<=50K
37,Private,723843,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,44,United-States,<=50K
17,Private,871702,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K
33,Private,1452554,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,99999,0,24,United-States,>50K
25,Private,694542,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,39,United-States,<=50K
20,Private,740627,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,39,United-States,<=50K
36,Local-gov,1344192,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,7688,0,27,United-States,<=50K
30,?,605464,Some-college,10,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,1408,20,United-States,<=50K
31,Private,599905,5th-6th,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,43,United-States,<=50K
48,Self-emp-not-inc,250565,Masters,14,Never-married,Protective-serv,Not-in-family,White,Female,0,0,37,United-States,<=50K
41,Self-emp-not-inc,1086784,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
31,?,41969,11th,7,Never-married,Exec-managerial,Husband,Black,Female,0,0,47,United-States,<=50K
29,Private,337952,Preschool,1,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,21,United-States,<=50K
31,Private,634710,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,41,United-States,>50K
34,Private,658502,Bachelors,13,Separated,Prof-specialty,Husband,White,Male,0,0,47,United-States,>50K
46,Local-gov,70359,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
23,Self-emp-not-inc,800115,12th,8,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,26,United-States,<=50K
58,Private,1458320,HS-grad,9,Never-married,Priv-house-serv,Husband,White,Male,0,0,33,United-States,<=50K
46,Private,168609,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Female,0,0,35,Canada,<=50K
17,Self-emp-not-inc,746979,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,24,United-States,<=50K
39,Local-gov,886491,7th-8th,4,Never-married,Other-service,Husband,Black,Male,0,0,44,United-States,<=50K
52,Private,494828,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,867526,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,34,United-States,<=50K
32,Private,519779,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
37,Private,249065,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,35,United-States,>50K
40,Private,1262680,12th,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,55,United-States,>50K
48,Self-emp-inc,1497991,HS-grad,9,Widowed,Prof-specialty,Husband,White,Female,0,0,37,United-States,<=50K
18,?,586858,9th,5,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
29,Private,150537,11th,7,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,31,United-States,<=50K
60,Private,256128,Prof-school,15,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,41,United-States,>50K
38,Private,1344316,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,29,United-States,<=50K
59,Private,1322787,HS-grad,9,Never-married,Other-service,Husband,White,Female,0,0,41,United-States,<=50K
79,Private,743883,11th,7,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,36,United-States,>50K
31,Private,1308731,Assoc-acdm,12,Widowed,Sales,Husband,White,Male,0,0,36,United-States,<=50K
21,Private,344162,Masters,14,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,608304,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,>50K
53,Private,180731,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
55,Self-emp-inc,823168,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,42,United-States,>50K
69,Private,1053037,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,44,United-States,<=50K
37,Private,1442882,Bachelors,13,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,28,United-States,<=50K
44,Local-gov,1134867,Bachelors,13,Never-married,Other-service,Other-relative,White,Female,0,0,45,United-States,>50K
28,Private,1001693,Preschool,1,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,48,United-States,<=50K
17,Private,1014406,Some-college,10,Divorced,Craft-repair,Own-child,White,Female,0,1408,50,United-States,<=50K
37,Private,948444,HS-grad,9,Separated,Prof-specialty,Unmarried,White,Male,0,0,29,United-States,<=50K
21,Private,637347,10th,6,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,Mexico,<=50K
47,Private,756546,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,39,?,<=50K
17,Private,269617,Preschool,1,Never-married,Sales,Own-child,White,Male,0,0,39,United-States,<=50K
27,Private,42750,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,1187042,Doctorate,16,Married-civ-spouse,Other-service,Wife,White,Male,0,0,36,United-States,>50K
43,Private,750634,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
37,Private,1308519,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,0,0,14,United-States,<=50K
64,Private,194108,Some-college,10,Never-married,Other-service,Husband,White,Male,7298,0,47,United-States,<=50K
59,Private,595712,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K
28,Self-emp-inc,395703,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,34,United-States,<=50K
60,Private,1263890,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
